time,volume,13.573,14.548,15.548,16.697,17.897,19.172,20.547,22.022,23.597,25.271,27.121,29.021,31.145,33.345,35.77,38.344,41.094,44.044,47.193,50.543,54.167,58.091,62.241,66.74,71.565,76.689,82.188,88.087,94.386,101.235,108.236,115.983
2015-07-31T05:00:00Z,1798.086559,0,978,4220,5994,6078,7157,8471,10777,12543,14474,16207,16387,19051,18012,19912,20354,20494,21649,20972,19514,15981,12016,7816,4464,2505,1322,698,397,174,3,0,0
2015-07-31T06:00:00Z,1734.044688,0,917,4552,6052,6001,6917,8302,10418,12182,14083,16090,16002,19046,18479,20348,21223,21252,22376,20885,18892,14532,10213,6585,3822,2237,1238,691,358,222,2,0,0
2015-07-31T07:00:00Z,1862.361841,0,1008,4609,6576,6901,8317,10408,13757,16411,19274,21713,21642,24922,23208,24697,24436,22933,21235,17779,13866,9896,6808,4250,2502,1475,855,517,267,152,0,0,0
2015-07-31T08:00:00Z,1937.917356,0,1023,4691,6936,7602,9818,13402,18086,22311,25836,28318,26917,30196,26681,26671,24038,20018,16568,12361,9057,6325,4364,2695,1687,993,631,325,205,122,0,0,0
2015-07-31T09:00:00Z,1999.554466,0,1127,5261,7930,9322,12789,17966,24630,29114,32217,34122,31306,32809,27394,25096,20093,15099,12011,8753,6231,4424,2958,2029,1269,780,459,294,172,95,3,0,0
2015-07-31T10:00:00Z,610.398244,0,382,1689,2580,3166,4218,6100,8306,9433,10370,10608,9733,10198,8294,7526,5807,4196,3248,2277,1666,1129,833,552,328,219,153,87,51,23,1,0,0
2015-07-31T11:00:00Z,2104.893938,0,1509,7343,12375,15767,21663,28179,34427,37030,37685,37519,32290,32493,24254,20186,14593,10135,7470,5237,3940,2858,2102,1539,1051,597,405,264,171,94,2,0,0
2015-07-31T12:00:00Z,2170.57852,0,2052,9616,16321,20414,26747,32360,37429,38837,38316,37495,30976,29077,21020,16714,11763,7995,5887,4157,3073,2428,2003,1379,916,628,413,241,145,82,1,0,0
2015-07-31T13:00:00Z,2194.107888,0,2980,12577,20885,25294,30883,35975,39847,40302,38018,34510,27557,24745,16808,12509,8735,5865,4364,3240,2567,2185,1816,1289,807,626,387,259,131,77,2,0,0
2015-07-31T14:00:00Z,2220.931389,0,3529,14172,23160,27521,32759,37521,40923,40186,38054,33975,26332,23589,15639,11677,7929,5552,4034,3133,2552,2067,1628,1331,844,542,386,219,143,84,2,0,0
2015-07-31T15:00:00Z,2211.269169,0,4211,15667,25020,28710,33845,38109,40963,39722,37488,32906,25217,21588,14227,10581,7189,4875,3672,2757,2438,2076,1652,1201,813,543,386,236,149,97,0,0,0
2015-07-31T16:00:00Z,2165.18218,0,4261,15722,24798,28677,32941,36662,39186,38242,35601,31703,24165,20919,13742,9917,6743,4532,3413,2734,2325,1936,1690,1284,866,601,363,222,149,66,1,0,0
2015-07-31T17:00:00Z,2186.971757,0,3681,14359,22673,26207,30982,34522,37740,36640,34655,32060,25777,23188,16177,12363,8422,5439,3890,2981,2389,1973,1628,1179,861,553,379,214,118,75,1,0,0
2015-07-31T18:00:00Z,1913.865278,0,2495,10622,17100,20240,24262,27741,30353,30229,29420,27971,23733,22945,17464,14884,10812,7094,4919,3341,2565,1892,1485,1188,750,543,319,188,121,77,1,0,0
2015-07-31T19:00:00Z,2095.225853,0,2099,9747,16016,18925,23226,27472,30377,30616,30447,29540,26112,26603,21713,19824,16210,12184,8552,5416,3623,2428,1830,1316,911,580,390,216,118,77,1,0,0
2015-07-31T20:00:00Z,2051.080255,0,1844,8221,13635,16001,19956,24154,27245,28292,28010,27818,24868,26573,22553,21772,19307,15825,12851,8660,5331,3269,2084,1471,938,572,362,232,149,64,0,0,0
2015-07-31T21:00:00Z,2000.317449,0,1553,7351,11748,14087,17718,21351,24980,26126,26110,25865,22959,24902,21484,21560,20153,17967,15494,11383,7326,4168,2523,1517,984,601,396,227,131,68,4,0,0
2015-07-31T22:00:00Z,1943.5208,0,1345,6591,10413,12368,15520,19143,22722,23720,24117,23724,21576,23509,20833,21276,20054,18071,16594,13441,9750,5849,3312,1896,1120,655,391,237,130,78,0,0,0
2015-07-31T23:00:00Z,1798.063893,0,1243,5704,8625,9580,11666,14821,18315,19735,21127,21600,19636,21470,19486,20130,19783,18854,18556,17097,14510,10596,6452,3300,1641,927,506,314,164,94,1,0,0
2015-08-01T00:00:00Z,1586.5890530000001,0,1075,4852,7244,8058,10211,12962,16048,17007,18467,18722,16955,18513,16438,17297,16974,16478,16584,15057,12671,9314,5636,2913,1462,741,412,231,138,80,0,0,0
2015-08-01T01:00:00Z,1730.724606,0,1217,5383,7380,7834,8745,10879,13501,15501,16827,18079,17083,19004,17055,18218,18545,17726,18629,17408,16495,14418,10730,6655,3453,1786,875,522,299,178,2,0,0
2015-08-01T02:00:00Z,1866.672172,0,1146,5264,7259,7303,8435,10199,12813,14988,16653,18030,16940,19671,17772,19173,19320,19367,20056,19584,19086,16691,13639,9051,4935,2560,1219,593,331,178,1,0,0
2015-08-01T03:00:00Z,2000.789873,0,1081,5057,7118,7251,8777,10981,13635,15831,17699,19074,18179,20306,18655,20297,20594,20586,21266,20566,19612,17058,13150,8251,4346,2043,1047,509,261,140,2,0,0
2015-08-01T04:00:00Z,2007.631857,0,1016,4914,6957,7252,8330,10598,13298,15569,17384,18679,18327,20653,19190,20728,20978,21234,22007,21691,20612,17368,13125,8472,4411,2326,1164,564,306,155,2,0,0
2015-08-01T05:00:00Z,1860.014226,0,1113,5029,6725,6704,7655,8980,11203,13221,15007,16570,16288,19482,18320,20146,20666,20971,22730,22471,21138,17638,13528,8756,5010,2955,1663,805,485,240,0,0,0
2015-08-01T06:00:00Z,1948.323184,0,1251,5418,7389,7388,8085,9666,12109,13967,16318,18552,18635,22212,21230,23413,23893,24211,25379,23889,21555,16712,12010,7880,4567,2808,1644,870,438,234,2,0,0
2015-08-01T07:00:00Z,2029.110588,0,1185,5365,7443,7676,9248,11823,15382,19216,23052,26155,25167,28899,26274,27756,26532,24446,22259,18498,14394,9949,6631,4206,2519,1485,859,457,281,150,1,0,0
2015-08-01T08:00:00Z,2096.592069,0,1266,5773,8135,8702,10376,14109,19281,24096,28965,32347,30727,34323,29430,29395,26634,22501,19144,14908,10937,7796,5087,3412,1902,1155,752,404,240,137,1,0,0
2015-08-01T09:00:00Z,1864.540831,0,1139,5380,8609,10542,15037,20478,26748,30593,32125,32737,28359,28629,22452,19588,15642,11605,8996,6620,4890,3466,2346,1548,971,662,369,220,167,78,1,0,0
2015-08-01T10:00:00Z,2144.663602,0,1614,7752,13308,17418,23357,30836,37090,39804,40044,38385,31149,29393,21034,16926,12068,8864,6689,4903,3561,2716,2031,1391,898,561,395,256,137,81,0,0,0
2015-08-01T11:00:00Z,2284.706837,0,2497,11058,18914,24108,31062,37544,42843,43664,42117,38412,30004,26403,17705,13325,9603,6676,5018,3891,3008,2352,1880,1312,886,613,444,260,165,97,1,0,0
2015-08-01T12:00:00Z,2304.463178,0,2961,13058,21610,26267,33047,39298,43833,44174,42212,38499,30086,26603,17799,13539,9173,6465,4821,3716,2879,2252,1909,1410,932,647,429,267,162,85,1,0,0
2015-08-01T13:00:00Z,2338.826712,0,3979,15539,25021,29251,35270,40456,44844,43628,40937,36631,28100,24227,15591,11534,7759,5359,4032,3240,2660,2261,1816,1338,903,634,452,265,137,76,0,0,0
2015-08-01T14:00:00Z,2354.506689,0,5005,18307,28129,32153,37695,41763,45226,43527,39125,33516,24770,20058,12655,9080,6141,4300,3593,2896,2481,1979,1678,1275,830,644,386,242,163,101,2,0,0
2015-08-01T15:00:00Z,2385.440603,0,5709,19985,30450,33856,39220,42875,45849,43189,38939,32462,23278,18943,11776,8411,5787,4190,3466,2835,2497,2043,1667,1313,888,576,411,216,137,115,0,0,0
2015-08-01T16:00:00Z,1924.969502,0,4571,15743,24067,26905,31111,34507,36951,35364,32691,27963,20460,16901,10367,7727,5081,3612,2918,2372,2001,1702,1401,1095,755,515,321,236,110,69,0,0,0
2015-08-01T17:00:00Z,1605.948166,0,3316,12153,18887,21850,26291,29622,32265,31994,30319,27794,21954,19337,13083,9803,6519,4178,3022,2345,1994,1616,1387,1107,766,545,337,208,127,79,0,0,0
2015-08-01T19:00:00Z,171.445197,0,167,733,1159,1445,1783,2182,2599,2723,2748,2681,2387,2525,2116,2010,1797,1425,1187,770,525,313,204,131,81,54,36,24,12,8,0,0,0
2015-08-01T20:00:00Z,194.5494,0,196,820,1314,1647,1968,2403,2845,2908,3026,2933,2628,2896,2340,2344,2017,1746,1348,943,603,328,223,181,112,71,35,22,16,9,0,0,0
2015-08-02T13:00:00Z,1284.446962,0,2295,8482,13737,16212,19647,22880,25304,25111,24475,22957,18668,17464,12376,9522,6563,4306,3074,2297,1855,1491,1201,964,659,453,278,162,118,68,1,0,0
2015-08-02T14:00:00Z,2035.954504,0,3660,14121,22186,26300,31573,36093,40048,39939,38267,35779,29431,27388,19531,15279,10420,6623,4832,3489,2842,2319,1897,1525,1023,633,447,258,165,110,1,0,0
2015-08-02T15:00:00Z,2206.739966,0,4512,16001,25112,29182,35057,39906,43334,42564,40815,37752,30776,28631,19494,14984,10098,6475,4758,3452,2903,2431,1997,1461,1074,722,480,290,152,113,0,0,0
2015-08-02T16:00:00Z,2214.913765,0,4506,16434,25878,29801,35133,39213,42706,41259,39282,36364,29032,26542,17957,13579,8823,5871,4308,3242,2635,2200,1833,1438,994,662,423,267,191,90,1,0,0
2015-08-02T17:00:00Z,2220.228846,0,4284,15240,24154,28081,32964,37839,41187,39803,38607,35582,29432,27699,19655,15561,10580,7091,4840,3576,2748,2149,1864,1355,915,665,426,259,147,91,1,0,0
2015-08-02T18:00:00Z,432.77883499999996,0,623,2408,3767,4426,5509,6432,7311,7242,7199,6996,5897,6206,4904,4365,3345,2291,1613,1044,724,540,399,280,175,132,83,39,24,16,0,0,0
2015-08-02T22:00:00Z,1512.394492,0,1135,4946,6881,7469,8859,11476,14408,15964,17547,18326,17192,19108,17268,18714,18261,18084,18743,17759,15919,12623,8733,4968,2457,1257,686,361,216,120,2,0,0
2015-08-02T23:00:00Z,1755.189302,0,1279,5251,7546,7953,9496,12050,14912,16987,18319,19461,18227,20777,19272,20668,20959,20694,21674,21152,19668,16606,12490,8073,4365,2130,1083,525,292,146,1,0,0
2015-08-03T00:00:00Z,1774.303388,0,1186,5182,6917,6851,7845,9344,11258,13056,14653,15867,15688,18733,17829,19647,20403,21024,22707,23029,23035,21460,18702,14216,9683,6038,3365,1748,869,375,8,0,0
2015-08-03T01:00:00Z,1731.039415,0,1341,5712,7569,6860,6962,7786,9021,10215,11355,12697,12971,15663,15520,17636,18873,19454,21777,22539,23535,23199,21639,18461,13990,9831,6234,3433,1684,772,10,0,0
2015-08-03T02:00:00Z,1689.112106,0,1262,5740,7206,6628,6638,7202,8245,8944,9822,10861,11081,13594,13456,15659,17329,18317,20824,21777,23672,23727,23027,20085,15936,11586,7762,4475,2506,1235,35,0,0
2015-08-03T03:00:00Z,1677.280958,0,1193,5472,7077,6384,6835,7677,8712,9606,10577,11700,11722,14431,14333,16525,17741,18683,20989,22060,23697,23665,22105,18633,13751,9383,5785,3117,1503,815,13,0,0
2015-08-03T04:00:00Z,1600.050833,0,1070,4850,6116,5785,6210,7173,8441,9092,10117,11117,11311,14248,13999,16313,17888,19079,21346,22692,24395,23744,21302,16787,11590,7350,4354,2454,1257,610,7,0,0
2015-08-03T05:00:00Z,1723.173517,0,1206,5336,6984,6587,7009,8051,9564,10679,12084,13671,14198,17473,17071,19784,21548,22955,25492,27115,27562,24703,20358,14121,8663,5217,3088,1637,910,494,7,0,0
2015-08-03T06:00:00Z,1749.899568,0,1321,5807,7415,6886,7342,8329,9882,11315,13232,15308,16238,20566,21021,24109,25677,26383,28994,28428,26309,21489,15692,10001,6069,3796,2268,1257,673,361,9,0,0
2015-08-03T07:00:00Z,1778.6710229999999,0,1345,5849,7564,6980,7506,8363,10987,13199,16323,19914,21511,27180,26884,30590,31401,30329,28892,24802,19942,14209,9392,5958,3703,2234,1306,845,472,247,3,0,0
2015-08-03T08:00:00Z,1841.737884,0,1460,6044,8063,7648,8601,10761,14832,19009,23587,28257,29068,34886,32673,34770,33180,28502,24242,18469,13239,8981,6040,3941,2441,1564,965,578,315,181,1,0,0
2015-08-03T09:00:00Z,1910.768005,0,1552,6332,8853,9548,11925,16523,23187,28169,32958,35693,35062,39190,34682,34112,28810,22432,17304,11798,8068,5459,3720,2510,1612,1101,727,428,246,139,2,0,0
2015-08-03T10:00:00Z,1933.751686,0,1779,7314,10882,13167,17660,24008,31120,35583,38124,39445,35877,38713,32121,29173,23327,16989,11912,8256,5535,3785,2802,2048,1346,897,577,341,214,118,3,0,0
2015-08-03T11:00:00Z,2007.965653,0,2232,9155,15026,18579,24828,31529,37839,40128,41262,40696,35044,35494,27485,23190,17217,11533,8066,5330,3677,2874,2098,1637,1152,748,468,323,173,99,3,0,0
2015-08-03T12:00:00Z,2010.327472,0,2561,10886,16983,20873,27160,32736,38110,38992,39564,38421,33150,33024,25734,21891,16088,10974,7752,5155,3614,2849,2195,1635,1070,761,498,303,189,103,2,0,0
2015-08-03T13:00:00Z,2199.981992,0,3331,13019,20613,24337,31032,37357,42427,43138,42814,41574,35868,36153,27684,23432,17503,11881,8362,5695,4172,3192,2663,1966,1320,924,612,381,248,146,3,0,0
2015-08-03T14:00:00Z,2141.395596,0,3595,13289,21168,24981,30797,36700,41101,41968,41074,39124,33379,32945,24679,20400,15017,10165,6926,4828,3535,2803,2294,1708,1143,780,507,333,203,138,0,0,0
2015-08-03T15:00:00Z,2260.642582,0,3888,14090,22139,25752,31413,37049,41826,42756,42442,41187,35440,35461,26942,22894,17367,11981,8304,5643,4035,3176,2394,1895,1228,872,581,327,209,136,1,0,0
2015-08-03T16:00:00Z,2283.025189,0,3786,13401,21068,24565,30111,34827,39852,40508,40874,39712,34461,35154,27858,24563,19000,13154,9627,6399,4382,3204,2499,1748,1276,849,551,355,213,131,0,0,0
2015-08-03T17:00:00Z,2305.832554,0,3367,12827,19880,23226,28113,33633,38085,39438,39091,38259,33472,34493,27713,25008,20087,14710,10601,6920,4671,3082,2427,1730,1255,808,542,329,197,107,0,0,0
2015-08-03T18:00:00Z,1550.97786,0,1713,6988,10511,12222,15292,18870,22082,23545,23806,24184,21747,23392,20394,20311,18232,15748,12717,9244,5990,3692,2285,1510,916,668,400,241,133,98,1,0,0
2015-08-03T19:00:00Z,1281.024344,0,1090,4729,6815,7114,8696,11074,13956,16004,17076,17931,16475,18195,16377,17095,16584,15885,15645,13794,11697,8218,5233,2866,1534,804,466,294,161,89,1,0,0
2015-08-03T20:00:00Z,2068.66976,0,1707,7367,10173,10866,13306,16798,21202,23955,26232,27335,25923,28169,25482,26850,26866,25844,26369,24378,21354,16116,10461,5772,2893,1495,879,478,267,185,1,0,0
2015-08-03T21:00:00Z,2007.206334,0,1456,6472,8939,9654,11193,13864,17491,20169,22259,24058,22465,25471,23304,25075,25254,24810,25692,25415,24052,20356,14767,9389,5276,2616,1268,677,339,175,5,0,0
2015-08-03T22:00:00Z,1949.303589,0,1598,6529,8794,8806,9733,11503,14116,16478,18349,20030,19729,22634,21235,22843,23549,23436,25165,25249,25176,23160,19676,14126,8916,5037,2742,1336,644,290,5,0,0
2015-08-03T23:00:00Z,747.60069,0,596,2468,3097,3072,3186,3575,4391,5005,5449,6081,6216,7315,7222,8018,8618,8867,9733,9996,10392,10125,9512,8002,5952,4089,2393,1271,626,269,3,0,0
2015-08-04T00:00:00Z,1494.503359,0,1219,5072,6613,6001,6348,6931,7924,8807,9680,10622,10329,12553,12300,14421,15428,16473,18347,19466,21077,21256,21175,18760,15206,11628,7953,4898,2661,1238,30,0,0
2015-08-04T01:00:00Z,1507.002999,0,1334,5826,7315,6841,6789,6913,7423,7603,7778,8183,7500,9215,8981,10569,11715,12827,14928,16595,18691,19873,20971,20359,18589,16279,13474,10226,6957,4028,105,0,0
2015-08-04T02:00:00Z,1000.255546,0,1028,4307,5540,4971,4681,4672,4851,4884,4812,4850,4348,4910,4761,5519,6147,7107,8477,9390,11004,12151,13116,13323,12746,11890,10978,9160,6864,4453,117,0,0
2015-08-04T03:00:00Z,1347.18258,0,1275,5404,6819,6063,6073,6182,6574,6401,6182,5834,5347,5814,5644,6441,7502,8496,10252,12037,14177,15894,17650,18227,18005,17294,15222,12586,9317,5906,158,0,0
2015-08-04T04:00:00Z,1437.181642,0,1437,6208,7555,6649,6742,6577,7038,7034,6823,6624,5940,6673,6235,7428,8454,9468,11704,13588,16461,18651,20983,21792,20872,18649,15286,11392,7579,4352,102,0,0
2015-08-04T05:00:00Z,1437.932387,0,1651,6494,8097,7281,7045,6958,7081,6923,6809,6565,5747,6414,5972,6856,8224,9943,12668,16379,20111,22866,23938,23192,20016,16544,12523,8829,5492,3231,60,0,0
2015-08-04T06:00:00Z,1559.601337,0,1379,5641,7298,6507,6553,6854,7593,7684,8135,9165,9760,13068,14651,18892,22381,25308,28316,29003,28529,25035,20158,14937,10156,6920,4408,2783,1654,883,17,0,0
2015-08-04T07:00:00Z,1622.136263,0,1243,5465,6796,6393,6567,7608,9259,11498,14250,17751,19723,25836,26516,30681,32236,31782,30318,25742,20538,14435,9863,6363,4145,2556,1604,986,588,317,3,0,0
2015-08-04T08:00:00Z,1751.616136,0,1273,5437,7205,7489,8943,12102,17536,22212,27022,31327,31197,36699,33811,35270,32550,26438,21720,15474,10690,7183,4873,3188,2098,1285,783,502,299,181,2,0,0
2015-08-04T09:00:00Z,1844.99274,0,1481,6357,8910,10130,13765,19653,27094,32203,35698,37626,35448,39192,33926,32824,27188,20573,15198,10245,6996,4633,3254,2355,1540,985,617,399,238,151,1,0,0
2015-08-04T10:00:00Z,397.904997,0,413,1608,2523,3155,4096,5455,6966,7664,8236,8420,7337,7758,6382,6104,4767,3629,2619,1615,1154,734,560,402,274,189,139,93,49,34,0,0,0
2015-08-04T11:00:00Z,1722.993677,0,2099,8302,13534,16866,21585,27453,32851,34271,35226,35447,30767,31822,25344,22680,17567,12095,8322,5304,3813,2751,2206,1637,1074,733,480,315,195,107,2,0,0
2015-08-04T12:00:00Z,1755.986659,0,2677,10483,16624,20263,25706,30984,35395,35745,36039,34698,29936,29629,22739,19239,14006,9096,6158,4289,3260,2428,1898,1512,1081,767,469,326,193,115,0,0,0
2015-08-04T13:00:00Z,1765.675885,0,2847,10854,17167,21099,25844,30488,34295,34851,34426,33626,29474,29362,23006,19474,14412,9525,6479,4130,3030,2226,1817,1410,953,679,439,230,183,91,2,0,0
2015-08-04T14:00:00Z,1825.564242,0,3004,10656,17323,20964,25589,29417,32607,32851,33188,32781,28831,30225,24036,20998,15872,10625,7015,4376,3078,2063,1723,1375,939,650,441,293,165,101,2,0,0
2015-08-04T16:00:00Z,535.8010879999999,0,1226,3856,6136,7066,8238,9342,10047,9944,10032,9550,8084,8018,5986,4727,3311,2183,1511,1004,841,634,493,402,282,196,130,84,42,34,1,0,0
2015-08-04T17:00:00Z,2143.476858,0,3489,12330,18891,22680,27941,32413,36875,37038,36891,36253,32065,33699,27507,26034,21504,16321,11950,8147,5378,3711,2561,1818,1260,891,529,335,210,128,0,0,0
2015-08-04T18:00:00Z,1953.053167,0,2254,9083,13790,16530,21547,25989,30492,31517,32158,31664,28301,30770,26603,26914,24731,21036,17942,13194,8397,4945,3153,2055,1327,882,608,342,201,139,2,0,0
2015-08-04T19:00:00Z,1991.911087,0,1851,8033,11911,14193,18734,23533,28180,29614,29874,29057,25717,27072,24171,24763,24115,22882,22321,19721,15748,10854,7115,4226,2286,1446,797,438,230,136,0,0,0
2015-08-04T20:00:00Z,2068.489128,0,1551,6651,8897,9612,11679,14935,19221,22020,24434,25390,22864,24934,21102,21774,21531,20689,21927,22312,22257,20149,16368,11278,6513,3381,1604,752,387,193,3,0,0
2015-08-04T21:00:00Z,488.940128,0,412,1742,2203,2145,2272,2656,3284,4048,4787,5225,5117,5845,5323,5388,5357,5165,5243,5330,5275,5154,4623,3695,2485,1472,814,403,177,73,0,0,0
2015-08-04T22:00:00Z,1085.917019,0,892,3785,5507,6181,7703,9693,11913,13053,14103,14553,13664,15316,13828,14400,14149,14067,14041,12854,11401,9169,6663,4083,2251,1173,572,308,196,86,3,0,0
2015-08-04T23:00:00Z,511.963843,0,489,1964,2834,2894,3456,4209,5368,6120,6706,7195,6682,7432,6718,7128,7045,6936,6906,6617,6197,5088,3662,2170,1105,522,273,148,83,54,1,0,0
2015-08-05T00:00:00Z,1092.8057450000001,0,863,3489,4418,4528,5156,6098,7646,8651,9865,10980,10540,12150,11174,12411,12633,12713,13414,13294,13219,12153,11004,8426,5810,3599,1926,874,378,149,1,0,0
2015-08-05T01:00:00Z,1905.179245,0,1170,5099,6291,6225,6795,8168,10318,12001,14109,15850,15995,18581,17393,19121,19516,19886,21409,22100,22653,21148,18547,13889,8684,4629,2158,933,378,183,1,0,0
2015-08-05T02:00:00Z,1279.274428,0,748,3081,4024,3929,4282,5135,6292,7267,8148,9451,9481,11449,11171,12425,13162,13460,14376,14570,14739,13668,12141,9468,6503,4199,2416,1235,625,257,1,0,0
2015-08-05T03:00:00Z,1852.969466,0,1315,5172,6445,5686,5521,5806,6602,7257,7648,8420,8561,10657,10941,13032,14463,15833,17789,19521,21509,22752,22853,21486,18238,14057,9830,6257,3453,1719,34,0,0
2015-08-05T04:00:00Z,1778.925678,0,958,4015,4966,4667,4877,5391,6353,7283,8287,9435,9974,12326,12686,14898,16417,17326,19169,20390,21419,20847,19473,16045,12029,8301,5227,2929,1587,708,12,0,0
2015-08-05T05:00:00Z,1941.303697,0,1034,4323,5480,5312,5891,6950,8845,10446,12064,14354,14761,18198,18046,20452,21465,22211,24036,24532,24283,21363,17057,11448,7050,3797,2022,1093,523,253,2,0,0
2015-08-05T06:00:00Z,1295.83864,0,805,3349,4713,5067,6412,7705,9977,11342,12726,13609,12842,15062,13785,14868,15461,15330,15958,15226,13367,10300,7368,4475,2457,1376,737,397,197,91,2,0,0
